,,,,860.33575,753.5053,806.92053,,778.5193,742.51904,760.51917,,769.4917,742.1193,755.80554,,790.60803,743.42596,767.01697,,712.1786,737.8144,724.99646,782.226676,743.8768,763.051734
,,,,1010.7067,950.3663,980.5365,,932.1516,934.2437,933.19763,,919.653,921.65247,920.6527,,969.81464,929.8966,949.8556,,875.0746,925.90674,900.49066,941.480108,932.413162,936.946618
,,,,1010.6016,948.1135,979.35754,,932.0242,932.236,932.1301,,919.4909,919.90027,919.69556,,969.61017,928.39874,949.00446,,874.9262,923.9114,899.4188,941.330614,930.511982,935.921292
,,,,1010.30396,945.36035,977.83215,,931.68536,929.7153,930.7003,,919.069,917.68964,918.3793,,969.1438,926.3581,947.751,,874.53986,921.4319,897.98584,940.948396,928.111058,934.529718
,,,,1009.81384,942.45154,976.1327,,931.1348,926.98975,929.06226,,918.38763,915.28687,916.8373,,968.4133,924.0056,946.2095,,873.9119,918.77264,896.3423,940.332294,925.50128,932.916812
,,,,1009.16785,939.8696,974.51874,,930.4111,924.5003,927.4557,,917.50604,913.0774,915.29175,,967.4684,921.6917,944.5801,,873.0849,916.36676,894.7258,939.527658,923.101152,931.314418
,,,,1008.4679,938.47766,973.4728,,929.62524,923.0347,926.32996,,916.581,911.75684,914.16895,,966.45074,920.03455,943.2427,,872.18176,914.98987,893.5858,938.661328,921.658724,930.160042
,,,,1007.80035,938.32733,973.06384,,928.8758,922.68256,925.7792,,915.74084,911.4026,913.5717,,965.4837,919.2435,942.36365,,871.3142,914.7153,893.0148,937.842978,921.274258,929.558638
,,,,1007.2615,939.4794,973.3704,,928.26996,923.54254,925.90625,,915.1274,912.1073,913.6173,,964.7048,919.4797,942.0922,,870.6059,915.6255,893.1157,937.193912,922.046888,929.62037
,,,,1006.9125,941.55554,974.234,,927.87836,925.311,926.59467,,914.824,913.60925,914.2166,,964.20294,920.6004,942.4017,,870.1395,917.40594,893.7727,936.79146,923.696426,930.243934
,,,,1006.7723,943.9819,975.3771,,927.7237,927.4915,927.6076,,914.84735,915.4792,915.16327,,964.007,922.2649,943.136,,869.94464,919.5574,894.751,936.658998,925.75498,931.206994
,,,,1006.85986,946.66406,976.76196,,927.82587,929.9835,928.90466,,915.21375,917.63885,916.4263,,964.14374,924.3363,944.24,,870.04596,921.9861,896.016,936.817836,928.121762,932.469784
,,,,1007.2047,949.8128,978.5088,,928.2148,932.9455,930.58014,,915.95105,920.23254,918.0918,,964.6514,926.8678,945.75964,,870.4768,924.8606,897.6687,937.29975,930.943848,934.121816
,,,,1007.826,953.4902,980.6581,,928.91095,936.41644,932.6637,,917.0712,923.29474,920.183,,965.55524,929.8765,947.7159,,871.2605,928.2281,899.74426,938.124778,934.261196,936.192992
,,,,1008.725,957.54626,983.1356,,929.914,940.26135,935.08765,,918.5564,926.70496,922.6307,,966.85315,933.2736,950.06335,,872.3972,931.9572,902.17725,939.28915,937.948674,938.61891
,,,,1009.8495,961.3658,985.60767,,931.1676,943.93756,937.5526,,920.3109,929.9842,925.1476,,968.4705,936.68,952.57526,,873.8249,935.50916,904.667,940.72468,941.495344,941.110026
,,,,1011.1766,965.1025,988.1395,,932.64215,947.56433,940.1033,,922.28796,933.2392,927.76355,,970.37054,940.0985,955.2345,,875.51025,939.00854,907.2594,942.3975,945.002614,943.70005
,,,,1012.6752,968.78,990.7276,,934.3024,951.143,942.7227,,924.42926,936.4683,930.4488,,972.50586,943.5011,958.0035,,877.4118,942.4624,909.93713,944.264904,948.47096,946.367946
,,,,1014.3298,972.5795,993.45465,,936.1291,954.8242,945.4767,,926.7047,939.79956,933.25214,,974.8502,946.9736,960.91187,,879.50635,946.0239,912.76514,946.30403,952.040152,949.1721
,,,,1016.1944,977.37213,996.78326,,938.1775,959.37195,948.7747,,929.19257,943.8993,936.5459,,977.4743,951.03876,964.25653,,881.8548,950.4543,916.15454,948.578714,956.427288,952.502986
,,,,1018.162,981.54724,999.8546,,940.33844,963.39545,951.86694,,931.7249,947.5409,939.63293,,980.232,954.8706,967.5513,,884.33624,954.35956,919.3479,950.958716,960.34275,955.650734
,,,,1020.0689,983.7432,1001.90607,,942.43317,965.70087,954.067,,934.0614,949.68207,941.8717,,982.8946,957.55615,970.22534,,886.75146,956.55145,921.6515,953.241906,962.646748,957.944322
,,,,1021.7441,983.4084,1002.57623,,944.2717,965.7453,955.00854,,935.95764,949.85034,942.904,,985.21924,958.51227,971.8657,,888.88275,956.507,922.6949,955.215086,962.804662,959.009874
,,,,1023.0608,980.90314,1001.98193,,945.7108,963.76654,954.73865,,937.24316,948.2497,942.74646,,987.0225,957.7013,972.36194,,890.56006,954.48883,922.5244,956.719464,961.021902,958.870676
,,,,1023.9443,976.95074,1000.4475,,946.6646,960.34644,953.5055,,937.83167,945.3761,941.6039,,988.1944,955.4327,971.81354,,891.6789,951.09406,921.3865,957.662774,957.840008,957.751388
,,,,1024.3566,972.1177,998.2371,,947.08984,955.97516,951.5325,,937.69556,941.64307,939.6693,,988.6789,952.0682,970.37354,,892.18427,946.8136,919.4989,958.001034,953.723546,955.862268
,,,,1024.3158,967.118,995.7169,,947.00507,951.307,949.156,,936.89594,937.6133,937.25464,,988.5011,948.13165,968.3164,,892.0938,942.2891,917.19147,957.762342,949.29181,953.527082
,,,,1023.87976,962.5301,993.20496,,946.47577,946.89734,946.6865,,935.5534,933.76794,934.66064,,987.74603,944.1286,965.9373,,891.48083,938.0553,914.76807,957.027158,945.075856,951.051494
,,,,1023.1048,958.3879,990.74634,,945.5673,942.8312,944.1992,,933.7835,930.1795,931.9815,,986.49976,940.2615,963.3806,,890.4218,934.17426,912.29803,955.875432,941.166872,948.521134
,,,,1022.0336,954.44214,988.2379,,944.33185,938.9354,941.63367,,931.6789,926.6997,929.18933,,984.83185,936.5045,960.6682,,888.9806,930.4547,909.71765,954.37136,937.407288,945.88935
,,,,1020.6921,950.3622,985.5271,,942.80133,934.9413,938.87134,,929.3023,923.09894,926.2006,,982.78723,932.70184,957.7445,,887.1982,926.61816,906.9082,952.556232,933.544488,943.050348
,,,,1019.15753,946.6889,982.9232,,941.06146,931.3234,936.19244,,926.79083,919.808,923.29944,,980.48236,929.1502,954.8163,,885.17456,923.138,904.15625,950.533348,930.0217,940.277526
,,,,1017.5336,943.9821,980.7579,,939.22815,928.5746,933.90137,,924.3115,917.2686,920.79004,,978.0687,926.22784,952.1483,,883.0422,920.50665,901.7744,948.43683,927.311958,937.874402
,,,,1015.90027,942.17755,979.03894,,937.3937,926.6582,932.02594,,921.98627,915.4523,918.71924,,975.6663,924.0003,949.8333,,880.909,918.68475,899.7969,946.371108,925.39462,935.882864
,,,,1014.2962,940.7637,977.5299,,935.60333,925.14734,930.37537,,919.86554,913.98706,916.9263,,973.33496,922.227,947.781,,878.83105,917.2417,898.0364,944.386216,923.87336,934.129794
,,,,1012.71014,939.0468,975.8785,,933.8474,923.4339,928.6406,,917.9194,912.3438,915.1316,,971.0635,920.4689,945.7662,,876.80133,915.57104,896.18616,942.468354,922.172888,932.320612
,,,,1011.11676,936.7271,973.92194,,932.0975,921.22943,926.66345,,916.09235,910.2746,913.1835,,968.8176,918.43463,943.6261,,874.7896,913.3934,894.0915,940.582762,920.011832,930.297298
,,,,1009.51996,934.17535,971.84766,,930.3547,918.8226,924.5886,,914.3729,908.0389,911.20593,,966.6007,916.2271,941.41394,,872.796,911.01056,891.9033,938.728852,917.654902,928.191886
,,,,1007.92084,931.5689,969.7449,,928.619,916.34735,922.48315,,912.74066,905.7519,909.2463,,964.41125,913.9231,939.1672,,870.81866,908.5661,889.6924,936.902082,915.23147,926.06679
,,,,1006.3193,928.9752,967.6472,,926.88855,913.86163,920.3751,,911.17505,903.46027,907.3176,,962.2465,911.57434,936.9104,,868.8551,906.1212,887.48816,935.0969,912.798528,923.947692
,,,,1004.71967,926.4632,965.59143,,925.1674,911.43286,918.3002,,909.66284,901.22095,905.4419,,960.10913,909.24243,934.6758,,866.90857,903.7415,885.3251,933.313522,910.420188,921.866886
,,,,1003.1209,923.9873,963.5541,,923.4533,909.0294,916.24133,,908.1834,899.0034,903.5934,,957.9947,906.92426,932.4595,,864.9759,901.392,883.18396,931.54564,908.067272,919.806458
,,,,1001.5374,921.70404,961.6207,,921.76044,906.795,914.2777,,906.7433,896.9354,901.83936,,955.91986,904.72266,930.3213,,863.07245,899.21326,881.1428,929.80669,905.874072,917.840372
,,,,1000.0283,920.1823,960.10535,,920.15186,905.2365,912.6942,,905.4175,895.46796,900.44275,,953.9638,903.00183,928.4828,,861.26636,897.70886,879.4876,928.165564,904.31949,916.24254
,,,,998.6834,919.9555,959.31946,,918.72565,904.84216,911.78394,,904.32635,895.0333,899.6798,,952.249,902.16864,927.20886,,859.66547,897.36017,878.5128,926.729974,903.871954,915.300972
,,,,997.58307,921.0566,959.3198,,917.5708,905.6729,911.6218,,903.57214,895.68536,899.6288,,950.8851,902.3706,926.6278,,858.3694,898.21783,878.2936,925.596102,904.600658,915.09836
,,,,996.7519,922.84,959.79596,,916.7169,907.1927,911.95483,,903.1735,896.9514,900.0625,,949.90576,903.3118,926.60876,,857.41376,899.73535,878.5746,924.792364,906.00625,915.39933
,,,,996.16815,924.5866,960.3774,,916.13983,908.77386,912.45685,,903.082,898.2826,900.68225,,949.27997,904.5348,926.90735,,856.77594,901.2821,879.02905,924.289178,907.491992,915.89058
,,,,995.817,926.22437,961.0207,,915.8205,910.3277,913.0741,,903.26074,899.6093,901.43506,,948.98254,905.87695,927.42975,,856.4339,902.7772,879.6056,924.062936,908.963104,916.513042
,,,,995.6736,927.7297,961.70166,,915.7295,911.798,913.76373,,903.6605,900.88403,902.2723,,948.97424,907.23083,928.10254,,856.3538,904.1771,880.2655,924.078328,910.363932,917.221146
,,,,995.71155,929.1371,962.4243,,915.83545,913.1905,914.51294,,904.2336,902.1103,903.17194,,949.21405,908.55554,928.88477,,856.49963,905.4986,880.99915,924.298856,911.698408,917.99862
,,,,995.90796,930.5232,963.2156,,916.11127,914.56024,915.33575,,904.9387,903.3331,904.1359,,949.6649,909.8662,929.76556,,856.8386,906.8031,881.82086,924.692286,913.017168,918.854734
,,,,996.2806,932.3739,964.3273,,916.5731,916.3308,916.45197,,905.8001,904.92456,905.3623,,950.3466,911.4444,930.8955,,857.3861,908.51624,882.9512,925.2773,914.71798,919.997654
,,,,996.8343,934.6989,965.7666,,917.2264,918.52124,917.8738,,906.8231,906.89514,906.85913,,951.26324,913.3558,932.3095,,858.14734,910.6531,884.4002,926.058876,916.824836,921.441846
,,,,997.5499,937.1759,967.3629,,918.0504,920.8652,919.45776,,907.9786,909.0066,908.49255,,952.3869,915.4543,933.9206,,859.1001,912.9415,886.0208,927.01318,919.0887,923.050922
,,,,998.3841,939.3967,968.8904,,918.9988,923.0088,921.0038,,909.2048,910.9465,910.0756,,953.65656,917.485,935.5708,,860.193,915.0245,887.60876,928.087452,921.1723,924.629872
,,,,999.2468,940.68695,969.9669,,919.9735,924.34656,922.16003,,910.3736,912.1805,911.27704,,954.9474,918.9843,936.9658,,861.318,916.3,888.80896,929.17186,922.499662,925.835746
,,,,1000.0468,940.803,970.4249,,920.8729,924.6328,922.75287,,911.36035,912.493,911.92664,,956.13104,919.67725,937.9042,,862.3611,916.5327,889.4469,930.154438,922.82775,926.491102
,,,,1000.70807,939.85767,970.28284,,921.6126,923.9299,922.77124,,912.06793,911.9365,912.0022,,957.1005,919.51196,938.3063,,863.2251,915.7971,889.5111,930.94284,922.206626,926.574736
,,,,1001.1686,938.0191,969.5939,,922.1238,922.35913,922.24146,,912.4222,910.6116,911.51685,,957.76776,918.5269,938.14734,,863.82965,914.22394,889.0268,931.462402,920.748134,926.10527
,,,,1001.351,935.1095,968.2302,,922.32245,919.75574,921.03906,,912.32916,908.36255,910.3458,,958.0267,916.60376,937.3152,,864.0797,911.652,887.86584,931.621802,918.29671,924.95922
,,,,1001.21106,931.35754,966.2843,,922.1601,916.3184,919.23926,,911.74915,905.3594,908.55426,,957.8166,913.85254,935.8346,,863.91833,908.2794,886.0989,931.371048,915.033456,923.202264
,,,,1000.7634,927.4588,964.1111,,921.6516,912.66156,917.1566,,910.7311,902.1413,906.43616,,957.1599,910.7001,933.93,,863.3602,904.7171,884.0387,930.73324,911.535772,921.134512
,,,,1000.0659,924.0728,962.06934,,920.86273,909.386,915.1244,,909.3863,899.2365,904.3114,,956.14124,907.6391,931.89014,,862.4767,901.5569,882.0168,929.786574,908.37826,919.082416
,,,,999.205,921.644,960.4245,,919.8907,906.9233,913.407,,907.86475,897.0249,902.4448,,954.88666,905.0884,929.98755,,861.37714,899.2159,880.2965,928.64485,905.9793,917.31207
,,,,998.27216,920.2811,959.2766,,918.8398,905.41797,912.1289,,906.318,895.63684,900.9774,,953.5303,903.2721,928.4012,,860.18054,897.8216,879.0011,927.42816,904.485922,915.95704
,,,,997.3332,919.68066,958.50696,,917.7871,904.6417,911.2144,,904.8527,894.8757,899.8642,,952.1717,902.1232,927.14746,,858.9772,897.131,878.0541,926.22438,903.690452,914.957424
,,,,996.4473,919.6572,958.05225,,916.7989,904.45013,910.6245,,903.5599,894.6239,899.0919,,950.8984,901.5607,926.22955,,857.8452,896.9921,877.4187,925.10994,903.456806,914.28338
,,,,995.6946,920.4642,958.07935,,915.96423,905.0646,910.5144,,902.5555,895.08844,898.82196,,949.8258,901.7221,925.7739,,856.88525,897.6267,877.256,924.185076,903.993208,914.089122
,,,,995.1744,922.4887,958.83154,,915.3912,906.82324,911.1072,,901.97614,896.57513,899.27563,,949.09314,902.8556,925.97437,,856.2189,899.37494,877.7969,923.570756,905.623522,914.597128
,,,,994.95886,925.6257,960.29224,,915.16034,909.6424,912.40137,,901.9085,899.01245,900.46045,,948.8015,904.9597,926.8806,,855.93774,902.1531,879.0454,923.353388,908.27867,915.816012
,,,,995.0743,929.381,962.22766,,915.301,913.0987,914.1998,,902.3657,902.02856,902.19714,,948.98773,907.76874,928.37823,,856.0779,905.5362,880.807,923.561326,911.56264,917.561966
,,,,995.49976,933.1441,964.3219,,915.7897,916.65015,916.2199,,903.28796,905.14905,904.2185,,949.6213,910.8735,930.2474,,856.616,908.9853,882.80066,924.162944,914.96042,919.561672
,,,,996.2235,936.9285,966.57605,,916.60925,920.28174,918.4455,,904.6302,908.3664,906.4983,,950.6809,914.169,932.4249,,857.5336,912.495,885.0143,925.13549,918.448128,921.79181
,,,,997.21277,940.629,968.9209,,917.72174,923.87036,920.796,,906.3166,911.57153,908.9441,,952.1164,917.517,934.8167,,858.7879,915.95386,887.37085,926.431082,921.90835,924.16971
,,,,998.4229,944.1234,971.2732,,919.0752,927.28845,923.1818,,908.2569,914.6485,911.4527,,953.8601,920.7867,937.32336,,860.3203,919.2432,889.78174,927.98708,925.21805,926.60256
,,,,999.80334,947.3338,973.5686,,920.61224,930.45276,925.5325,,910.357,917.51996,913.9385,,955.83606,923.88214,939.85913,,862.06506,922.2862,892.17566,929.73474,928.294972,929.014878
,,,,1001.3289,950.52423,975.9266,,922.3016,933.5835,927.9425,,912.56726,920.37665,916.4719,,958.00366,926.9201,942.4619,,863.9855,925.30756,894.6465,931.637384,931.342408,931.48988
,,,,1002.882,952.7055,977.79376,,924.0173,935.8079,929.9126,,914.7028,922.44104,918.5719,,960.1973,929.3254,944.76135,,865.941,927.4363,896.6886,933.54808,933.543228,933.545642
,,,,1004.359,953.6154,978.9872,,925.6432,936.88184,931.2625,,916.61316,923.49774,920.0554,,962.2689,930.83026,946.54956,,867.80005,928.4339,898.11694,935.336862,934.651828,934.99432
,,,,1005.6627,953.23065,979.44666,,927.07117,936.7518,931.9115,,918.1641,923.49554,920.82983,,964.07983,931.30743,947.6936,,869.4384,928.25586,898.84717,936.88324,934.608256,935.745752
,,,,1006.7105,951.65765,979.1841,,928.2095,935.48395,931.8467,,919.2489,922.48584,920.8674,,965.5119,930.7436,948.12775,,870.74927,926.9761,898.8627,938.086014,933.469428,935.77773
,,,,1007.4699,949.44055,978.4552,,929.02155,933.54364,931.2826,,919.84375,920.87146,920.3576,,966.5185,929.42865,947.9736,,871.68665,925.0627,898.37463,938.90807,931.6694,935.288726
,,,,1007.9405,947.03,977.4852,,929.5062,931.33453,930.4204,,919.9724,919.0002,919.4863,,967.0985,927.6826,947.39056,,872.2464,922.91534,897.5809,939.3528,929.592534,934.472672
,,,,1008.4851,948.7056,978.59534,,930.0507,932.63873,931.3447,,920.2126,920.2115,920.21204,,967.7525,928.13715,947.9448,,872.8531,924.30164,898.5774,939.8708,930.798924,935.334856
,,,,1009.4863,956.086,982.78613,,931.082,938.99054,935.03625,,921.14124,925.8305,923.48584,,969.0188,932.3388,950.67883,,873.9854,930.7062,902.3458,940.942748,936.790408,938.86657
,,,,1011.15485,967.51135,989.3331,,932.8473,949.1268,940.98706,,923.068,934.73267,928.9003,,971.20905,939.91656,955.5628,,875.9377,940.79803,908.36786,942.84338,946.417082,944.630224
,,,,1013.5427,980.5285,997.03564,,935.41425,961.013,948.2136,,926.0556,945.14996,935.6028,,974.4138,949.6101,962.01196,,878.80676,952.49963,915.6532,945.646622,957.760238,951.70344
,,,,1016.56226,992.9644,1004.7633,,938.69214,972.72107,955.7066,,929.9521,955.4294,942.69073,,978.5253,959.924,969.2247,,882.50806,963.89026,923.19916,949.247972,968.985826,959.116898
,,,,1020.08356,1003.96094,1012.0222,,942.5364,983.3749,962.9556,,934.54047,964.83405,949.68726,,983.36597,969.90765,976.63684,,886.8867,974.14166,930.51416,953.48262,979.24384,966.363212
,,,,1023.9794,1013.60913,1018.79425,,946.8013,992.9077,969.8545,,939.6069,973.317,956.4619,,988.7543,979.1997,983.977,,891.7802,983.24756,937.5139,958.18442,988.456218,973.32031
,,,,1028.1232,1022.13904,1025.1311,,951.34314,1001.4161,976.37964,,944.9403,980.956,962.9481,,994.5065,987.6826,991.09454,,897.02264,991.35126,944.18695,963.187156,996.709,979.948066
,,,,1032.3965,1029.7355,1031.0659,,956.0271,1009.0119,982.51953,,950.3482,987.83484,969.09155,,1000.44836,995.3501,997.89923,,902.4574,998.5911,950.5243,968.335512,1004.104688,986.220102
,,,,1036.6687,1036.2039,1036.4363,,960.70776,1015.51196,988.10986,,955.6258,993.78107,974.7034,,1006.3894,1002.05743,1004.2234,,907.9136,1004.7946,956.3541,973.461052,1010.469792,991.965412
,,,,1040.8263,1041.5045,1041.1654,,965.25806,1020.88074,993.0694,,960.6032,998.75195,979.6776,,1012.1624,1007.75024,1009.9563,,913.2398,1009.92737,961.5836,978.417952,1015.76296,997.09046
,,,,1044.797,1045.9558,1045.3765,,969.5954,1025.3951,997.49524,,965.1814,1002.97675,984.0791,,1017.6584,1012.59064,1015.1245,,918.3347,1014.2611,966.2979,983.11338,1020.235878,1001.674648
,,,,1048.5238,1049.687,1049.1055,,973.657,1029.1744,1001.4157,,969.2896,1006.5496,987.9196,,1022.7924,1016.6802,1019.7363,,923.1192,1017.90765,970.5134,987.4764,1023.99977,1005.7381
,,,,1051.9507,1052.5591,1052.2549,,977.38214,1032.1119,1004.7471,,972.86346,1009.3724,991.1179,,1027.4833,1019.9768,1023.73004,,927.5179,1020.75323,974.13556,991.4395,1026.954686,1009.1971
,,,,1055.0552,1054.7773,1054.9163,,980.7455,1034.3969,1007.57117,,975.89624,1011.60516,993.75073,,1031.6971,1022.6084,1027.1528,,931.497,1022.9789,977.2379,994.978208,1029.273332,1012.12578
,,,,1057.834,1056.5447,1057.1893,,983.74384,1036.2141,1009.979,,978.4105,1013.4057,995.9081,,1035.4296,1024.7203,1030.075,,935.04803,1024.7623,979.90515,998.093194,1031.12942,1014.61131
,,,,1060.2821,1057.8126,1059.0474,,986.3737,1037.5334,1011.9536,,980.42755,1014.7467,997.58716,,1038.6749,1026.3286,1032.5017,,938.1643,1026.0677,982.116,1000.78451,1032.4978,1016.641172
,,,,1062.4199,1058.8068,1060.6133,,988.65765,1038.5626,1013.6101,,982.0078,1015.80896,998.9084,,1041.4648,1027.5869,1034.5259,,940.8699,1027.0969,983.9834,1003.08401,1033.572432,1018.32822
,,,,1064.3229,1060.297,1062.3099,,990.6768,1039.9825,1015.3297,,983.2946,1017.18085,1000.23773,,1043.9076,1028.9789,1036.4432,,943.2587,1028.5201,985.8894,1005.09212,1034.99187,1020.041986
,,,,1066.1215,1063.2852,1064.7034,,992.57367,1042.6915,1017.63257,,984.5124,1019.63617,1002.0743,,1046.1917,1031.1992,1038.6954,,945.4979,1031.2178,988.35785,1006.979434,1037.605974,1022.292704
,,,,1067.9757,1068.5304,1068.253,,994.52496,1047.4017,1020.9634,,985.9241,1023.7867,1004.85535,,1048.55,1034.8845,1041.7173,,947.799,1035.8756,991.8373,1008.954752,1042.09578,1025.52527
,,,,1069.968,1075.3203,1072.6442,,996.62994,1053.5598,1025.0948,,987.6633,1029.1602,1008.41174,,1051.1124,1039.8505,1045.4814,,950.2853,1041.9196,996.1024,1011.131788,1047.96208,1029.546908
,,,,1072.0931,1082.2675,1077.1803,,998.8911,1059.998,1029.4446,,989.72144,1034.7672,1012.2443,,1053.8844,1045.3644,1049.6244,,952.9677,1048.1813,1000.57446,1013.511548,1054.11568,1033.813612
,,,,1074.2676,1087.946,1081.1068,,1001.2231,1065.4547,1033.3389,,991.9619,1039.5415,1015.7517,,1056.7579,1050.4729,1053.6155,,955.75006,1053.4218,1004.58594,1015.992112,1059.36738,1037.679768
,,,,1076.4016,1091.8917,1084.1467,,1003.5272,1069.4487,1036.488,,994.2351,1043.0829,1018.659,,1059.6072,1054.6317,1057.1194,,958.515,1057.1967,1007.85583,1018.45722,1063.25034,1040.853786
,,,,1078.4094,1094.1326,1086.271,,1005.707,1071.9155,1038.8113,,996.3948,1045.3369,1020.86584,,1062.3076,1057.6073,1059.9575,,961.1441,1059.4774,1010.3108,1020.79258,1065.69394,1043.243288
,,,,1080.1941,1094.5566,1087.3754,,1007.6532,1072.6953,1040.1743,,998.2737,1046.16,1022.21686,,1064.714,1059.1793,1061.9467,,963.50134,1060.1318,1011.8166,1022.867268,1066.5446,1044.705972
,,,,1081.6838,1093.4128,1087.5483,,1009.28186,1071.9685,1040.6252,,999.7501,1045.6957,1022.7229,,1066.715,1059.3861,1063.0505,,965.48065,1059.3541,1012.41736,1024.582282,1065.96344,1045.272852
,,,,1082.862,1091.4742,1087.1682,,1010.5677,1070.395,1040.4813,,1000.79156,1044.4961,1022.6438,,1068.276,1058.6388,1063.4574,,967.04553,1057.8004,1012.423,1025.908558,1064.5609,1045.23474
,,,,1083.7645,1089.6605,1086.7125,,1011.5446,1068.7915,1040.1681,,1001.4516,1043.2489,1022.3502,,1069.4392,1057.5444,1063.4918,,968.23145,1056.2688,1012.2501,1026.88627,1063.10282,1044.99454
,,,,1084.435,1088.3075,1086.3713,,1012.25867,1067.4976,1039.8782,,1001.7989,1042.2379,1022.01843,,1070.2626,1056.4685,1063.3655,,969.0922,1055.0742,1012.08325,1027.569474,1061.91714,1044.743336
,,,,1084.9265,1087.5493,1086.2379,,1012.7684,1066.6871,1039.7278,,1001.92053,1041.6093,1021.7649,,1070.821,1055.6499,1063.2355,,969.69824,1054.3655,1012.03186,1028.026934,1061.17222,1044.599592
,,,,1085.2816,1087.2253,1086.2534,,1013.1222,1066.265,1039.6936,,1001.88794,1041.2852,1021.58655,,1071.1777,1055.1167,1063.1472,,970.10974,1054.03,1012.0699,1028.315836,1060.78444,1044.55013
,,,,1085.5502,1087.3679,1086.459,,1013.37634,1066.2836,1039.83,,1001.7855,1041.3168,1021.55115,,1071.4071,1054.9404,1063.1738,,970.39636,1054.1095,1012.2529,1028.5031,1060.80364,1044.65337
,,,,1085.783,1088.0405,1086.9117,,1013.5883,1066.8073,1040.1978,,1001.69696,1041.766,1021.73145,,1071.5858,1055.188,1063.387,,970.6296,1054.6636,1012.6466,1028.656732,1061.29308,1044.97491
,,,,1086.0428,1089.486,1087.7644,,1013.8282,1068.051,1040.9396,,1001.7228,1042.8236,1022.2732,,1071.8077,1056.0212,1063.9146,,970.89545,1055.9047,1013.4,1028.85939,1062.4573,1045.65836
,,,,1086.3683,1091.5234,1088.9458,,1014.14154,1069.8654,1042.0034,,1001.92065,1044.3667,1023.1437,,1072.1326,1057.3787,1064.7556,,971.2513,1057.6836,1014.4674,1029.162878,1064.16356,1046.66318
,,,,1086.7693,1093.7577,1090.2634,,1014.54285,1071.9111,1043.227,,1002.3012,1046.111,1024.206,,1072.5809,1059.0415,1065.8113,,971.7172,1059.6664,1015.6918,1029.58229,1066.09754,1047.8399
,,,,1087.2137,1095.5157,1091.3647,,1015.0006,1073.5936,1044.2971,,1002.80396,1047.5529,1025.1785,,1073.1105,1060.5801,1066.8452,,972.2566,1061.2706,1016.7636,1030.077072,1067.70258,1048.88982
,,,,1087.6539,1096.4054,1092.0297,,1015.4632,1074.5425,1045.0028,,1003.3444,1048.3794,1025.8619,,1073.6545,1061.6562,1067.6554,,972.80835,1062.1433,1017.4758,1030.58487,1068.62536,1049.60512
,,,,1088.0587,1096.5802,1092.3195,,1015.894,1074.8514,1045.3727,,1003.8638,1048.6707,1026.2672,,1074.1664,1062.2306,1068.1985,,973.3268,1062.3925,1017.8596,1031.06194,1068.94508,1050.0035
,,,,1088.4291,1096.591,1092.51,,1016.29083,1074.9702,1045.6305,,1004.3541,1048.8071,1026.5806,,1074.6422,1062.5522,1068.5972,,973.80664,1062.4738,1018.1402,1031.504574,1069.07886,1050.2917
,,,,1088.7787,1096.8206,1092.7996,,1016.6663,1075.2296,1045.948,,1004.8276,1049.0659,1026.9468,,1075.0975,1062.8689,1068.9832,,974.26117,1062.7145,1018.4878,1031.926254,1069.3399,1050.63308